,filename,age,full_utterance,preceding_item,preceding_item_type,succeeding_item,succeeding_item_type
2913,Tong/020613.xml,30,"[('我', 'pro:per'), ('来', 'v:dirc'), ('试一试', 'v'), ('我', ''), ('的', ''), ('鞋', ''), ('我', 'pro:per'), ('的', 'poss'), ('鞋', 'n'), ('布不布', 'neo')]",我,pro:per,鞋,n
2914,Tong/020613.xml,30,"[('我', ''), ('来', ''), ('我', 'pro:per'), ('来', 'v:dirc'), ('试一试', 'v'), ('我', 'pro:per'), ('的', 'poss'), ('鞋', 'n'), ('舒不舒服', 'adj')]",我,pro:per,鞋,n
2915,Tong/020613.xml,30,"[('坐', 'v'), ('在', 'prep'), ('我', 'pro:per'), ('的', 'poss'), ('后边', 'post')]",我,pro:per,后边,post
2916,Tong/020613.xml,30,"[('坐', 'v'), ('在', 'prep'), ('我', 'pro:per'), ('的', 'poss'), ('后备箱', 'n')]",我,pro:per,后备箱,n
2917,Tong/020719.xml,32,"[('没', 'adv'), ('看', 'v'), ('清楚', 'adj'), ('就', 'adv'), ('是', 'v:cop'), ('的', 'poss')]",是,v:cop,NA,NA
2918,Tong/020719.xml,32,"[('我', ''), ('我', 'pro:per'), ('放', 'v'), ('的', 'cleft'), ('好看', 'adj')]",放,v,好看,adj
2919,Tong/020719.xml,32,"[('我们', 'pro:per'), ('的', 'poss'), ('车', 'n'), ('要', 'v:aux'), ('到', ''), ('到', 'v:resc'), ('站', 'n'), ('了', 'asp')]",我们,pro:per,车,n
2920,Tong/020719.xml,32,"[('我们', 'pro:per'), ('的', 'poss')]",我们,pro:per,NA,NA
2921,Tong/020719.xml,32,"[('那', 'conj'), ('它', 'pro:per'), ('的', 'poss'), ('后面', 'post')]",它,pro:per,后面,post
2922,Tong/020719.xml,32,"[('把', 'prep'), ('什么', 'pro:wh'), ('抬', 'v'), ('高', 'adj'), ('的', 'nom')]",高,adj,NA,NA
2923,Tong/020719.xml,32,"[('有', ''), ('的', ''), ('人', ''), ('要', ''), ('有', 'v'), ('的', 'cleft'), ('人', 'n'), ('要', 'v:aux'), ('干', 'v'), ('什么', 'pro:wh')]",有,,人,
2924,Tong/020719.xml,32,"[('有', ''), ('的', ''), ('人', ''), ('要', ''), ('有', 'v'), ('的', 'cleft'), ('人', 'n'), ('要', 'v:aux'), ('干', 'v'), ('什么', 'pro:wh')]",有,v,人,n
2925,Tong/020719.xml,32,"[('我', 'pro:per'), ('要', 'v:aux'), ('去', 'v:dirc'), ('看', 'v'), ('怎么', 'adv:wh'), ('走', 'v:dirc'), ('的', 'poss')]",走,v:dirc,NA,NA
2926,Tong/020719.xml,32,"[('我', 'pro:per'), ('要', 'v:aux'), ('看', 'v'), ('怎么', 'adv:wh'), ('走', 'v:dirc'), ('的', 'poss'), ('地方', 'n')]",走,v:dirc,地方,n
2927,Tong/020719.xml,32,"[('这', 'pro:dem'), ('是', 'v:cop'), ('游戏', 'v'), ('也', 'adv'), ('能', 'v:aux'), ('看', 'v'), ('出来', 'v:dirc'), ('的', 'poss')]",出来,v:dirc,NA,NA
2928,Tong/020719.xml,32,"[('这', ''), ('这', ''), ('这', 'pro:dem'), ('我', 'pro:per'), ('坐', 'v'), ('的', 'cleft'), ('地方', 'n')]",坐,v,地方,n
2929,Tong/020719.xml,32,"[('不', 'adv'), ('让', 'v'), ('你', 'pro:per'), ('坐', 'v'), ('在', 'prep'), ('驾驶员', 'n'), ('的', 'poss'), ('位置', 'n')]",驾驶员,n,位置,n
2930,Tong/020719.xml,32,"[('给', 'v'), ('妈妈', 'n:relat'), ('开', 'v:resc'), ('的', 'poss')]",开,v:resc,NA,NA
2931,Tong/020719.xml,32,"[('不', 'adv'), ('是', 'v:cop'), ('的', 'poss')]",是,v:cop,NA,NA
2932,Tong/020719.xml,32,"[('这', 'pro:dem'), ('是', 'v:cop'), ('我', 'pro:per'), ('的', 'poss')]",我,pro:per,NA,NA
2933,Tong/020719.xml,32,"[('这', 'pro:dem'), ('是', 'v:cop'), ('爸爸', 'n:relat'), ('的', 'poss')]",爸爸,n:relat,NA,NA
2934,Tong/020719.xml,32,"[('不', 'adv'), ('是', 'v:cop'), ('这样', 'pro:dem'), ('站', 'v'), ('的', 'cleft')]",站,v,NA,NA
2935,Tong/020719.xml,32,"[('是', 'v:cop'), ('的', 'poss')]",是,v:cop,NA,NA
2936,Tong/020719.xml,32,"[('不', 'adv'), ('是', 'v:cop'), ('往', 'prep'), ('这里', 'post'), ('走', 'v:dirc'), ('的', 'poss')]",走,v:dirc,NA,NA
2937,Tong/020719.xml,32,"[('不', 'adv'), ('是', 'v:cop'), ('往', 'prep'), ('那', 'det'), ('条', 'cl'), ('路', 'n'), ('回来', 'v'), ('的', 'cleft')]",回来,v,NA,NA
2938,Tong/020719.xml,32,"[('那', 'pro:dem'), ('蓝', 'n'), ('底', 'post'), ('的', 'poss'), ('是', 'v:cop'), ('什么', 'pro:wh'), ('标志', 'n')]",底,post,是,v:cop
2939,Tong/020719.xml,32,"[('那', 'pro:dem'), ('蓝', 'n'), ('底', 'post'), ('的', 'poss'), ('啊', 'sfp')]",底,post,啊,sfp
2940,Tong/020808.xml,32,"[('你', 'pro:per'), ('的', 'poss'), ('脚', 'n'), ('抬', 'v'), ('起来', 'v:dirc')]",你,pro:per,脚,n
2941,Tong/020808.xml,32,"[('嗯', 'co'), ('弄', 'v'), ('爸爸', 'n:relat'), ('的', 'poss')]",爸爸,n:relat,NA,NA
2942,Tong/020808.xml,32,"[('爸爸', 'n:relat'), ('是', 'v:cop'), ('这样', 'pro:dem'), ('弄', 'v'), ('的', 'cleft')]",弄,v,NA,NA
2943,Tong/020808.xml,32,"[('上', 'post'), ('好', 'adv'), ('高', 'adj'), ('的', 'poss'), ('楼梯', 'n')]",高,adj,楼梯,n
2944,Tong/020808.xml,32,"[('我', 'pro:per'), ('和', 'conj'), ('小', 'adj'), ('熊', 'n'), ('一起', 'adv'), ('摔', 'v'), ('的', 'cleft')]",摔,v,NA,NA
2945,Tong/020808.xml,32,"[('我', 'pro:per'), ('和', 'conj'), ('小', 'adj'), ('熊', 'n'), ('一起', 'adv'), ('摔', 'v'), ('的', 'cleft')]",摔,v,NA,NA
2946,Tong/020808.xml,32,"[('能', ''), ('这样', ''), ('就', 'adv'), ('能', 'v:aux'), ('这样', 'adv'), ('的', 'poss')]",这样,adv,NA,NA
2947,Tong/020808.xml,32,"[('你', 'pro:per'), ('老是', 'adv'), ('磨磨蹭蹭', 'v'), ('的', 'cleft')]",磨磨蹭蹭,v,NA,NA
2948,Tong/020808.xml,32,"[('哪里', 'pro:wh'), ('来', 'v:dirc'), ('的', 'poss'), ('鱼', 'n'), ('呀', 'sfp')]",来,v:dirc,鱼,n
2949,Tong/020808.xml,32,"[('zha2jiang4bam4', 'chi'), ('就', ''), ('是', ''), ('就', 'adv'), ('是', 'v:cop'), ('这', 'det'), ('个', 'cl'), ('大', 'adj'), ('枪', 'n'), ('的', 'poss'), ('意思', 'n')]",枪,n,意思,n
2950,Tong/020808.xml,32,"[('这', 'pro:dem'), ('是', 'v:cop'), ('超市', 'n'), ('的', 'poss'), ('地方', 'n')]",超市,n,地方,n
2951,Tong/020808.xml,32,"[('超市', 'n'), ('的', 'poss'), ('地方', 'n')]",超市,n,地方,n
2952,Tong/020808.xml,32,"[('超市', ''), ('的', ''), ('楼', ''), ('超市', 'n'), ('的', 'poss'), ('楼', 'n'), ('呀', 'sfp')]",超市,,楼,
2953,Tong/020808.xml,32,"[('超市', ''), ('的', ''), ('楼', ''), ('超市', 'n'), ('的', 'poss'), ('楼', 'n'), ('呀', 'sfp')]",超市,n,楼,n
2954,Tong/020808.xml,32,"[('超市', ''), ('的', ''), ('超市', 'n'), ('的', 'poss'), ('楼', 'n')]",超市,,超市,n
2955,Tong/020808.xml,32,"[('超市', ''), ('的', ''), ('超市', 'n'), ('的', 'poss'), ('楼', 'n')]",超市,n,楼,n
2956,Tong/020808.xml,32,"[('买', 'v'), ('超市', 'n'), ('的', 'poss'), ('地方', 'n'), ('是', 'v:cop'), ('住', 'v:resc'), ('高', 'adj'), ('楼', 'n'), ('的', 'poss'), ('地方', 'n')]",超市,n,地方,n
2957,Tong/020808.xml,32,"[('买', 'v'), ('超市', 'n'), ('的', 'poss'), ('地方', 'n'), ('是', 'v:cop'), ('住', 'v:resc'), ('高', 'adj'), ('楼', 'n'), ('的', 'poss'), ('地方', 'n')]",超市,n,地方,n
2958,Tong/020808.xml,32,"[('绿', ''), ('绿', 'adj'), ('的', 'nom'), ('放', 'v'), ('在', 'adv'), ('蓝', 'adj'), ('的', 'nom'), ('上', 'post')]",绿,adj,放,v
2959,Tong/020808.xml,32,"[('绿', ''), ('绿', 'adj'), ('的', 'nom'), ('放', 'v'), ('在', 'adv'), ('蓝', 'adj'), ('的', 'nom'), ('上', 'post')]",绿,adj,放,v
2960,Tong/020808.xml,32,"[('两', 'num'), ('个', 'cl'), ('绿', 'adj'), ('的', 'nom')]",绿,adj,NA,NA
2961,Tong/020808.xml,32,"[('红', ''), ('的', ''), ('红', 'adj'), ('的', 'nom'), ('放', 'v'), ('在', 'prep'), ('下面', 'post')]",红,,红,adj
2962,Tong/020808.xml,32,"[('红', ''), ('的', ''), ('红', 'adj'), ('的', 'nom'), ('放', 'v'), ('在', 'prep'), ('下面', 'post')]",红,adj,放,v
2963,Tong/020808.xml,32,"[('是', 'v:cop'), ('的', 'poss')]",是,v:cop,NA,NA
2964,Tong/020808.xml,32,"[('塑料', 'n'), ('的', 'poss')]",塑料,n,NA,NA
2965,Tong/020808.xml,32,"[('右', 'adj'), ('面', 'cl'), ('的', 'cleft'), ('不', 'adv'), ('对', 'adj')]",面,cl,不,adv
2966,Tong/020808.xml,32,"[('我', 'pro:per'), ('的', 'poss'), ('腿', 'n'), ('啊', 'sfp')]",我,pro:per,腿,n
2967,Tong/020808.xml,32,"[('还', 'adv'), ('有', 'v'), ('一', 'num'), ('个', 'cl'), ('鱼', 'n'), ('吃', 'v'), ('的', 'cleft')]",吃,v,NA,NA
2968,Tong/020808.xml,32,"[('我', 'pro:per'), ('在', 'prep'), ('你', 'pro:per'), ('的', 'poss'), ('前面', 'post')]",你,pro:per,前面,post
2969,Tong/020808.xml,32,"[('到', 'v:resc'), ('划', 'v'), ('船', 'n'), ('的', 'poss'), ('时间', 'n'), ('了', 'asp')]",船,n,时间,n
2970,Tong/020808.xml,32,"[('戴', 'v'), ('在', 'prep'), ('它', 'pro:per'), ('的', 'poss'), ('脚', 'n'), ('上', 'post'), ('吧', 'sfp')]",它,pro:per,脚,n
2971,Tong/020808.xml,32,"[('这', 'pro:dem'), ('脚', 'n'), ('上', 'post'), ('好', 'adv'), ('戴', 'v'), ('的', 'cleft')]",戴,v,NA,NA
2972,Tong/020808.xml,32,"[('那', 'conj'), ('它', 'pro:per'), ('的', 'poss'), ('嘴', 'n'), ('好不好', 'adj'), ('戴', 'v')]",它,pro:per,嘴,n
2973,Tong/020808.xml,32,"[('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
2974,Tong/020808.xml,32,"[('嗯', 'co'), ('我', 'pro:per'), ('的', 'poss'), ('耳环', 'n'), ('呢', 'sfp')]",我,pro:per,耳环,n
2975,Tong/020808.xml,32,"[('我', 'pro:per'), ('的', 'poss'), ('耳环', 'n'), ('呢', 'sfp')]",我,pro:per,耳环,n
2976,Tong/020808.xml,32,"[('戴', 'v'), ('上', 'v:dirc'), ('红', 'adj'), ('的', 'nom'), ('跳舞', 'v')]",红,adj,跳舞,v
2977,Tong/020906.xml,33,"[('应该', 'v:aux'), ('是', 'v:cop'), ('佳佳', 'n:prop'), ('弄', 'v'), ('出来', 'v:dirc'), ('的', 'cleft'), ('吧', 'sfp')]",出来,v:dirc,吧,sfp
2978,Tong/020906.xml,33,"[('是', 'v:cop'), ('的', 'poss')]",是,v:cop,NA,NA
2979,Tong/020906.xml,33,"[('你', 'pro:per'), ('的', 'cleft')]",你,pro:per,NA,NA
2980,Tong/020906.xml,33,"[('我', 'pro:per'), ('的', 'poss'), ('扭扭车', 'n'), ('呢', 'sfp')]",我,pro:per,扭扭车,n
2981,Tong/020906.xml,33,"[('你', 'pro:per'), ('把', 'prep'), ('录音', 'v'), ('笔', 'n'), ('放', 'v'), ('到', 'v:resc'), ('我', 'pro:per'), ('的', 'poss'), ('耳朵', 'n'), ('里', 'post'), ('干吗', 'v')]",我,pro:per,耳朵,n
2982,Tong/020906.xml,33,"[('爸爸', 'n:relat'), ('挂', ''), ('在', ''), ('我', ''), ('的', ''), ('挂', 'v'), ('在', 'prep'), ('我', 'pro:per'), ('的', 'poss'), ('车', 'n'), ('上', 'post'), ('吧', 'sfp')]",我,,挂,v
2983,Tong/020906.xml,33,"[('爸爸', 'n:relat'), ('挂', ''), ('在', ''), ('我', ''), ('的', ''), ('挂', 'v'), ('在', 'prep'), ('我', 'pro:per'), ('的', 'poss'), ('车', 'n'), ('上', 'post'), ('吧', 'sfp')]",我,pro:per,车,n
2984,Tong/020906.xml,33,"[('小', 'adj'), ('兔子', 'n'), ('的', 'poss'), ('它', 'pro:per'), ('也', 'adv'), ('有', 'v'), ('口袋', 'n')]",兔子,n,它,pro:per
2985,Tong/020906.xml,33,"[('我', 'pro:per'), ('先', 'adv'), ('爬', 'v'), ('到', 'v:resc'), ('的', 'poss')]",到,v:resc,NA,NA
2986,Tong/020906.xml,33,"[('我', 'pro:per'), ('先', 'adv'), ('到', 'v:resc'), ('的', 'poss')]",到,v:resc,NA,NA
2987,Tong/020906.xml,33,"[('我', 'pro:per'), ('先', 'adv'), ('到', 'v:resc'), ('的', 'poss')]",到,v:resc,NA,NA
2988,Tong/020906.xml,33,"[('我', 'pro:per'), ('先', 'adv'), ('的', 'poss')]",先,adv,NA,NA
2989,Tong/020906.xml,33,"[('我', 'pro:per'), ('要', 'v:aux'), ('作', 'v'), ('飞', 'v:resc'), ('的', 'poss'), ('xi1', 'n'), ('机', 'n')]",飞,v:resc,xi1,n
2990,Tong/020906.xml,33,"[('是', 'v:cop'), ('的', 'cleft'), ('呀', 'sfp')]",是,v:cop,呀,sfp
2991,Tong/020906.xml,33,"[('一样', 'adj'), ('快', 'adj'), ('的', 'poss')]",快,adj,NA,NA
2992,Tong/020906.xml,33,"[('挂', 'v'), ('在', 'prep'), ('我', 'pro:per'), ('的', 'poss'), ('车', 'n'), ('上', 'post'), ('吧', 'sfp')]",我,pro:per,车,n
2993,Tong/020906.xml,33,"[('你', 'pro:per'), ('怎么', 'adv:wh'), ('把', 'prep'), ('小', 'adj'), ('绵羊', 'n'), ('放', 'v'), ('在', 'prep'), ('我', 'pro:per'), ('的', 'poss'), ('头', 'n'), ('顶', 'n'), ('上', 'post'), ('了', 'asp'), ('啊', 'sfp')]",我,pro:per,头,n
2994,Tong/020906.xml,33,"[('怎么', 'adv:wh'), ('成', 'cl'), ('弯', 'n'), ('的', 'cleft'), ('呀', 'sfp')]",弯,n,呀,sfp
2995,Tong/020906.xml,33,"[('你', 'pro:per'), ('拿', 'v'), ('着', 'asp'), ('它', 'pro:per'), ('的', 'poss'), ('飞机', 'n'), ('尾', 'n')]",它,pro:per,飞机,n
2996,Tong/020906.xml,33,"[('云', 'v'), ('是', 'v:cop'), ('怎么', 'adv:wh'), ('画', 'v'), ('的', 'cleft')]",画,v,NA,NA
2997,Tong/020906.xml,33,"[('树', ''), ('树', 'n'), ('是', 'v:cop'), ('它', ''), ('是', ''), ('这样', 'pro:dem'), ('画', 'v'), ('的', 'cleft'), ('呢', 'sfp')]",画,v,呢,sfp
2998,Tong/020906.xml,33,"[('是', 'v:cop'), ('的', 'poss')]",是,v:cop,NA,NA
2999,Tong/020906.xml,33,"[('我', 'pro:per'), ('画', 'v'), ('的', 'cleft'), ('小', 'adj'), ('兔子', 'n')]",画,v,小,adj
3000,Tong/020906.xml,33,"[('妈妈', 'n:relat'), ('你', 'pro:per'), ('把', 'prep'), ('我', 'pro:per'), ('的', 'poss'), ('车', 'n'), ('弄', ''), ('弄', ''), ('弄', 'v'), ('起来', 'v:dirc')]",我,pro:per,车,n
3001,Tong/021006.xml,34,"[('不', 'adv'), ('是', 'v:cop'), ('跟', 'prep'), ('爸爸', 'n:relat'), ('一起', 'adv'), ('去', 'v:dirc'), ('的', 'cleft'), ('吧', 'sfp')]",去,v:dirc,吧,sfp
3002,Tong/021006.xml,34,"[('你', 'pro:per'), ('的', 'poss'), ('雨', ''), ('雨伞', 'n')]",你,pro:per,雨,
3003,Tong/021006.xml,34,"[('女', 'n'), ('的', 'poss')]",女,n,NA,NA
3004,Tong/021006.xml,34,"[('上', 'v:dirc'), ('', 'L2'), ('的', 'poss'), ('课', 'n')]",,L2,课,n
3005,Tong/021006.xml,34,"[('学', 'v'), ('的', 'cleft'), ('是', 'v:cop'), ('', 'L2')]",学,v,是,v:cop
3006,Tong/021006.xml,34,"[('到', 'v:resc'), ('你', 'pro:per'), ('的', 'poss'), ('身', 'n'), ('上', 'post')]",你,pro:per,身,n
3007,Tong/021006.xml,34,"[('这', 'pro:dem'), ('小', 'adj'), ('的', 'nom')]",小,adj,NA,NA
3008,Tong/021006.xml,34,"[('从', 'prep'), ('这里', 'post'), ('拔', 'v'), ('出来', 'v:dirc'), ('的', 'poss')]",出来,v:dirc,NA,NA
3009,Tong/021006.xml,34,"[('是', 'v:cop'), ('的', 'poss')]",是,v:cop,NA,NA
3010,Tong/021006.xml,34,"[('怎么', 'adv:wh'), ('打开', 'v'), ('的', 'cleft'), ('呀', 'sfp')]",打开,v,呀,sfp
3011,Tong/021006.xml,34,"[('哎呦', 'co'), ('怎么', 'adv:wh'), ('打开', 'v'), ('的', 'cleft'), ('呀', 'sfp')]",打开,v,呀,sfp
3012,Tong/021006.xml,34,"[('我', 'pro:per'), ('的', 'poss'), ('通知', 'n'), ('在', 'prep'), ('哪里', 'pro:wh')]",我,pro:per,通知,n
3013,Tong/021006.xml,34,"[('粘', 'v'), ('什么', 'pro:wh'), ('东西', 'n'), ('的', 'cleft'), ('呀', 'sfp')]",东西,n,呀,sfp
3014,Tong/021006.xml,34,"[('粘', 'v'), ('你', 'pro:per'), ('的', 'poss'), ('眼睛', 'n')]",你,pro:per,眼睛,n
3015,Tong/021006.xml,34,"[('可以', 'v:aux'), ('的', 'poss')]",可以,v:aux,NA,NA
3016,Tong/021006.xml,34,"[('刚才', 'adv'), ('放', 'v'), ('在', 'prep'), ('这里', 'post'), ('的', 'poss')]",这里,post,NA,NA
3017,Tong/021006.xml,34,"[('贴', 'v'), ('不', 'adv'), ('上去', 'v:dirc'), ('的', 'poss')]",上去,v:dirc,NA,NA
3018,Tong/021006.xml,34,"[('还', 'adv'), ('要', 'v'), ('一', 'num'), ('个', 'cl'), ('好', ''), ('好', 'adv'), ('整齐', 'adj'), ('的', 'nom')]",整齐,adj,NA,NA
3019,Tong/021006.xml,34,"[('能', 'v:aux'), ('贴', 'v'), ('上去', 'v:dirc'), ('的', 'poss')]",上去,v:dirc,NA,NA
3020,Tong/021006.xml,34,"[('我', ''), ('也', ''), ('我', 'pro:per'), ('也', 'adv'), ('要', 'v:aux'), ('回', 'v:dirc'), ('你', 'pro:per'), ('的', 'poss'), ('家', 'n')]",你,pro:per,家,n
3021,Tong/021006.xml,34,"[('我', 'pro:per'), ('的', 'poss'), ('作业', 'n'), ('也', 'adv'), ('没', 'adv'), ('做', 'v')]",我,pro:per,作业,n
3022,Tong/021006.xml,34,"[('我', 'pro:per'), ('做', 'v'), ('它', 'pro:per'), ('的', 'poss'), ('作业', 'n'), ('吧', 'sfp')]",它,pro:per,作业,n
3023,Tong/021006.xml,34,"[('我', 'pro:per'), ('会', 'n'), ('的', 'poss')]",会,n,NA,NA
3024,Tong/021006.xml,34,"[('小', 'adj'), ('朋友', 'n'), ('会', 'v:aux'), ('抢', 'v'), ('你', 'pro:per'), ('的', 'poss'), ('东西', 'n'), ('的', 'poss')]",你,pro:per,NA,NA
3025,Tong/021006.xml,34,"[('小', 'adj'), ('朋友', 'n'), ('会', 'v:aux'), ('抢', 'v'), ('你', 'pro:per'), ('的', 'poss'), ('东西', 'n'), ('的', 'poss')]",你,pro:per,NA,NA
3026,Tong/021006.xml,34,"[('一边', 'adv'), ('跳舞', 'v'), ('一边', 'adv'), ('唱', 'v'), ('歌', 'n'), ('的', 'poss')]",歌,n,NA,NA
3027,Tong/021006.xml,34,"[('它', 'pro:per'), ('叫', 'v'), ('的', 'cleft'), ('声音', 'n'), ('怎么', 'adv:wh'), ('这么', 'adv'), ('奇怪', 'adj'), ('啊', 'sfp')]",叫,v,声音,n
3028,Tong/021006.xml,34,"[('我', 'pro:per'), ('的', 'poss'), ('喉咙', 'n'), ('也', 'adv'), ('有点', 'adv'), ('不', 'adv'), ('对劲', 'adj')]",我,pro:per,喉咙,n
3029,Tong/021006.xml,34,"[('是', 'v:cop'), ('的', 'poss')]",是,v:cop,NA,NA
3030,Tong/021006.xml,34,"[('是', 'v:cop'), ('的', 'poss')]",是,v:cop,NA,NA
3031,Tong/021006.xml,34,"[('是', 'v:cop'), ('的', 'poss')]",是,v:cop,NA,NA
3032,Tong/021006.xml,34,"[('我', 'pro:per'), ('的', 'cleft')]",我,pro:per,NA,NA
3033,Tong/021006.xml,34,"[('妈妈', 'n:relat'), ('我', 'pro:per'), ('的', 'poss'), ('书包', 'n'), ('呢', 'sfp')]",我,pro:per,书包,n
3034,Tong/021006.xml,34,"[('怎么', 'adv:wh'), ('打开', 'v'), ('的', 'cleft'), ('呢', 'sfp')]",打开,v,呢,sfp
3035,Tong/021006.xml,34,"[('我', 'pro:per'), ('的', 'poss'), ('宝贝', 'n'), ('来', 'v:dirc'), ('咯', 'sfp')]",我,pro:per,宝贝,n
3036,Tong/021006.xml,34,"[('打', 'v'), ('是', 'v:cop'), ('打', 'v'), ('死', 'v:resc'), ('你', 'pro:per'), ('的', 'poss'), ('意思', 'n')]",你,pro:per,意思,n
3037,Tong/021006.xml,34,"[('打', 'v'), ('是', 'v:cop'), ('打', 'v'), ('死', 'v:resc'), ('你', 'pro:per'), ('的', 'poss'), ('意思', 'n')]",你,pro:per,意思,n
3038,Tong/021006.xml,34,"[('挠', 'v'), ('你', 'pro:per'), ('的', 'poss'), ('耳朵', 'n')]",你,pro:per,耳朵,n
3039,Tong/021006.xml,34,"[('对', 'v'), ('着', 'asp'), ('它', 'pro:per'), ('说', 'v'), ('干', 'adj'), ('什么', 'adv:wh'), ('的', 'poss')]",什么,adv:wh,NA,NA
3040,Tong/021006.xml,34,"[('这', 'pro:dem'), ('我', 'pro:per'), ('的', 'poss'), ('宝宝', 'n:relat')]",我,pro:per,宝宝,n:relat
3041,Tong/021108.xml,35,"[('爸爸', 'n:relat'), ('你', 'pro:per'), ('看', 'v'), ('我', 'pro:per'), ('搭', 'v'), ('的', 'cleft'), ('这', 'pro:dem')]",搭,v,这,pro:dem
3042,Tong/021108.xml,35,"[('是', 'v:cop'), ('圆形', 'n'), ('的', 'poss'), ('电梯', 'n')]",圆形,n,电梯,n
3043,Tong/021108.xml,35,"[('大', 'adj'), ('圆形', 'n'), ('的', 'poss'), ('这边', 'post')]",圆形,n,这边,post
3044,Tong/021108.xml,35,"[('大', 'adj'), ('圆形', 'n'), ('的', 'poss'), ('在', 'v'), ('一边', 'adv')]",圆形,n,在,v
3045,Tong/021108.xml,35,"[('你', 'pro:per'), ('说', 'v'), ('这', 'det'), ('个', 'cl'), ('是', 'v:cop'), ('干', 'v'), ('什么', 'pro:wh'), ('的', 'poss')]",什么,pro:wh,NA,NA
3046,Tong/021108.xml,35,"[('是', 'v:cop'), ('的', 'poss')]",是,v:cop,NA,NA
3047,Tong/021108.xml,35,"[('我', 'pro:per'), ('说', 'v'), ('这样', 'adv'), ('xxx', ''), ('的', 'poss'), ('话', 'n')]",xxx,,话,n
3048,Tong/021108.xml,35,"[('再', 'adv'), ('从', 'prep'), ('这边', 'post'), ('下来', 'v:dirc'), ('的', 'poss'), ('坡', 'n')]",下来,v:dirc,坡,n
3049,Tong/021108.xml,35,"[('这', ''), ('这里', 'post'), ('还', 'adv'), ('有', 'v'), ('开', 'v:resc'), ('车', 'n'), ('的', 'poss')]",车,n,NA,NA
3050,Tong/021108.xml,35,"[('是', 'v:cop'), ('圆形', 'n'), ('的', 'poss')]",圆形,n,NA,NA
3051,Tong/021108.xml,35,"[('是', 'v:cop'), ('的', 'poss')]",是,v:cop,NA,NA
3052,Tong/021108.xml,35,"[('这', ''), ('这', ''), ('这', 'det'), ('个', 'cl'), ('小', 'adj'), ('汽车', 'n'), ('来', 'v:dirc'), ('坐', 'v'), ('这样', 'adv'), ('的', 'poss'), ('火车', 'n'), ('好不好', 'co:int')]",这样,adv,火车,n
3053,Tong/021108.xml,35,"[('是', 'v:cop'), ('的', 'poss')]",是,v:cop,NA,NA
3054,Tong/021108.xml,35,"[('这里', 'post'), ('好', 'adv'), ('走', 'v:dirc'), ('的', 'poss')]",走,v:dirc,NA,NA
3055,Tong/021108.xml,35,"[('这里', 'post'), ('好', 'adv'), ('走', 'v:dirc'), ('的', 'poss')]",走,v:dirc,NA,NA
3056,Tong/021108.xml,35,"[('', ''), ('', 'L2'), ('是', 'v:cop'), ('追', 'v'), ('猫', 'n'), ('的', 'poss')]",猫,n,NA,NA
3057,Tong/021108.xml,35,"[('', 'L2'), ('是', ''), ('是', 'v:cop'), ('追', ''), ('追', 'v'), ('猫', 'n'), ('的', 'poss')]",猫,n,NA,NA
3058,Tong/021108.xml,35,"[('是', 'v:cop'), ('这样', 'pro:dem'), ('追', 'v'), ('猫', 'n'), ('的', 'poss')]",猫,n,NA,NA
3059,Tong/021108.xml,35,"[('妈妈', 'n:relat'), ('这', ''), ('这', 'det'), ('个', 'cl'), ('门', 'n'), ('是', 'v:cop'), ('谁', 'pro:wh'), ('开', 'v:resc'), ('的', 'cleft'), ('呀', 'sfp')]",开,v:resc,呀,sfp
3060,Tong/021108.xml,35,"[('这', 'det'), ('个', 'cl'), ('没', ''), ('没', 'adv'), ('听', 'v'), ('过', 'asp'), ('的', 'poss'), ('新', 'adj'), ('故事', 'n')]",过,asp,新,adj
3061,Tong/021108.xml,35,"[('那', 'det'), ('个', 'cl'), ('送', 'v'), ('快递', 'n'), ('的', 'poss'), ('到', 'v:resc'), ('上面', 'post'), ('去', 'v:dirc'), ('了', 'asp')]",快递,n,到,v:resc
3062,Tong/021108.xml,35,"[('怎', ''), ('怎么', 'adv:wh'), ('算', 'v'), ('十', 'num'), ('的', 'poss')]",十,num,NA,NA
3063,Tong/021108.xml,35,"[('就', 'adv'), ('是', 'v:cop'), ('这', 'det'), ('种', 'cl'), ('拍拍', 'v'), ('的', 'cleft'), ('鼓', 'n')]",拍拍,v,鼓,n
3064,Tong/021108.xml,35,"[('鞋架', 'n'), ('那里', 'post'), ('也', 'adv'), ('好', 'adj'), ('搭', 'v'), ('的', 'cleft'), ('呀', 'sfp')]",搭,v,呀,sfp
3065,Tong/021108.xml,35,"[('鞋架', 'n'), ('那里', 'post'), ('也', 'adv'), ('好', 'adj'), ('搭', 'v'), ('的', 'cleft'), ('嘛', 'sfp')]",搭,v,嘛,sfp
3066,Tong/021108.xml,35,"[('我', 'pro:per'), ('小', 'adj'), ('汽车', 'n'), ('一定', 'adv'), ('要', ''), ('要', 'v:aux'), ('上', 'v:dirc'), ('三', 'num'), ('个', 'cl'), ('坡', 'n'), ('的', 'poss')]",坡,n,NA,NA
3067,Tong/021108.xml,35,"[('这', 'pro:dem'), ('橡皮擦', 'n'), ('是', 'v:cop'), ('干吗', 'v'), ('用', 'v'), ('的', 'cleft'), ('呀', 'sfp')]",用,v,呀,sfp
